"","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILLPCA1","BILLPCA2","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"5782",5782,130000,"1","3","2",33,0,0,0,0,0,0,129737.060715547,-31902.3109300867,6000,5000,5000,4000,4000,5000,"0"
"5783",5783,360000,"2","1","1",31,-1,-1,-1,-1,-1,-2,-109941.63522479,-1239.51391331679,460,460,399,0,0,0,"0"
"5784",5784,10000,"1","3","2",24,-1,-1,-1,0,0,0,-100583.170529481,1913.13330137698,5112,5400,2,4,0,5039,"0"
"5785",5785,120000,"2","1","2",24,-1,-1,-2,-2,-2,-2,-110438.635053767,-1270.05958826829,0,0,0,0,0,0,"0"
"5786",5786,60000,"1","2","2",26,2,2,2,2,0,0,61178.5062053466,-28078.1671492974,3000,2746,0,2297,1875,1158,"1"
"5787",5787,240000,"2","1","1",40,2,2,2,2,-2,-2,-107409.595143011,948.700257052962,0,0,0,0,0,0,"1"
"5788",5788,160000,"2","2","1",40,0,0,2,0,0,2,235520.100570533,-33656.3412750676,12121,0,5100,10251,5205,0,"0"
"5789",5789,2e+05,"2","2","1",44,-2,-2,-2,-2,-2,-2,-110002.246588104,-2338.10736558153,138,0,0,1675,69,39411,"0"
"5790",5790,3e+05,"1","1","2",29,-2,-2,-1,-1,-1,-2,-109229.906581628,-2539.80191106833,0,150,3550,0,0,0,"0"
"5791",5791,1e+05,"2","2","2",26,-1,-1,-1,-1,-1,-1,-109756.847788388,-1614.83840867789,0,390,390,390,380,400,"0"
"5792",5792,280000,"2","1","1",30,0,0,0,0,0,0,327863.380527757,56168.6261536064,8155,10048,6011,6010,6514,10011,"0"
"5793",5793,190000,"2","2","2",26,-1,-1,-1,-1,-1,-1,-85253.0230889911,-3263.019020329,10000,10000,10000,10000,10941,79027,"0"
"5794",5794,50000,"1","2","1",48,1,2,2,2,2,0,-65683.3060860555,-6769.17721118176,1298,0,1829,0,849,822,"0"
"5795",5795,210000,"2","3","1",33,0,0,0,0,0,2,-26773.7331698661,-13714.6775978449,2000,2000,2000,3000,0,734,"0"
"5796",5796,120000,"2","1","2",26,0,0,0,0,0,0,109690.871002161,9273.69465819888,4432,2988,4492,2797,2991,2900,"0"
"5797",5797,140000,"2","1","2",33,-2,-2,-2,-2,-2,-2,-108648.154737508,-1506.53367191798,0,1264,0,0,1980,1351,"0"
"5798",5798,50000,"2","1","2",23,-2,-2,-2,-2,-2,-2,-110345.985137518,-1155.45552394188,0,0,0,0,0,0,"0"
"5799",5799,150000,"2","1","2",31,-2,-1,-1,-1,-2,-2,-97244.8657691538,-1352.26955738588,2876,16732,8593,799,1161,41380,"0"
"5800",5800,50000,"1","1","2",23,4,3,2,0,0,2,-70173.4290834665,13138.1205269858,88,12,473,825,323,10000,"0"
"5801",5801,120000,"1","1","1",50,1,-2,-2,-1,0,-1,-108048.716184696,-8900.27015914365,0,0,10040,0,8299,0,"1"
"5802",5802,240000,"2","1","2",29,-1,0,0,0,0,0,-57895.2998156131,-4378.71320426433,10023,10000,5000,15000,15000,5000,"0"
"5803",5803,20000,"1","1","2",26,0,-1,-1,-1,-1,-1,-97117.09849727,-8777.24562517886,3150,10464,0,1690,18156,19800,"0"
"5804",5804,80000,"2","2","2",24,0,0,0,0,0,0,55884.9195115762,6111.74807394306,2900,2329,2400,2000,7400,0,"0"
"5805",5805,140000,"2","2","1",28,0,0,0,0,0,0,41496.4962909486,60610.1450880845,3205,2894,2000,1500,1000,2000,"0"
"5806",5806,50000,"2","2","2",25,0,0,0,0,0,0,-72751.7053991448,17314.6227297419,2000,1110,240,250,300,2335,"0"
"5807",5807,150000,"2","2","3",26,-2,-2,-2,-2,-2,-2,-71810.1468442844,-7682.8991283105,26034,3182,49174,11823,669,1534,"0"
"5808",5808,90000,"2","3","1",53,0,0,0,0,0,0,34762.6593968729,-4484.56962318383,2255,2200,2100,2014,1876,1901,"1"
"5809",5809,640000,"1","1","2",36,0,0,0,0,0,0,78417.149958998,90055.7731202006,4000,4000,3000,5000,5000,3000,"0"
"5810",5810,360000,"1","1","2",31,-1,-1,-1,-1,-1,-1,-70605.6272982669,18048.9307165071,53751,2879,6918,10014,6478,42108,"0"
"5811",5811,130000,"2","2","1",33,-1,-1,-1,-1,-1,-1,-107402.615087571,-1107.05596049561,1500,382,2000,3000,0,2000,"0"
"5812",5812,210000,"2","1","1",34,0,0,0,0,0,0,273974.445730103,85002.9444528056,10646,8601,3601,3719,3300,3400,"0"
"5813",5813,190000,"1","1","2",36,2,2,2,2,2,2,161525.95667152,-31511.3984481434,5200,4500,4300,4300,4400,4500,"1"
"5814",5814,150000,"2","1","1",44,-1,-1,-1,0,0,-1,-108056.498874033,-2995.65056433354,0,839,0,0,3975,0,"0"
"5815",5815,10000,"1","3","2",25,-1,-1,-1,-1,-1,-1,-108345.372552427,-427.089351625644,390,390,390,0,1280,6380,"0"
"5816",5816,30000,"2","1","1",24,-1,-1,-1,-1,-1,-1,-101805.582211629,2675.2566624869,2643,3415,2250,2486,844,0,"1"
"5817",5817,2e+05,"1","1","1",67,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"5818",5818,140000,"2","1","2",25,3,2,0,0,0,0,-17703.6258396974,-56244.8018785562,0,2000,83000,3000,32000,2000,"1"
"5819",5819,170000,"2","2","2",30,0,0,2,0,0,0,198220.023961946,-18720.1233403238,19078,0,5000,5000,4500,4500,"0"
"5820",5820,20000,"2","2","2",24,2,2,2,2,-1,-1,-99564.8978868575,3940.51056441074,2284,0,0,186,3314,3515,"1"
"5821",5821,80000,"2","2","1",45,0,0,-2,-2,-2,-2,-73938.1487248481,43879.5126137567,0,0,0,0,0,0,"0"
"5822",5822,110000,"1","2","1",49,0,0,0,0,0,0,22466.1465473918,-17587.8635076194,1921,2563,2300,2300,1704,700,"0"
"5823",5823,150000,"2","1","2",28,0,0,0,0,0,-2,57310.5427530818,122100.799867858,3202,20088,700,0,0,0,"0"
"5824",5824,50000,"2","2","2",43,-1,0,0,0,0,0,-54652.3233379123,3402.48886893379,1547,1251,1200,600,627,759,"0"
"5825",5825,50000,"2","3","1",70,2,2,0,0,0,0,-7813.8311526142,14969.1904878123,0,2504,1200,1500,1100,1301,"0"
"5826",5826,50000,"1","3","1",50,2,0,0,0,0,0,-23495.8221737743,24007.1494904932,2100,1500,1000,1000,1000,700,"0"
"5827",5827,10000,"2","2","2",22,0,0,0,0,0,0,-98336.9095222911,-7705.51337474754,1067,1500,1000,1751,1073,2041,"1"
"5828",5828,280000,"2","1","2",38,-1,0,0,-1,0,-1,-67693.9999024351,-1706.42807233592,2000,30000,14000,1000,16000,0,"1"
"5829",5829,50000,"1","2","2",42,2,2,2,0,0,0,-20139.3797252792,26001.3021363543,2000,39,718,800,800,800,"0"
"5830",5830,10000,"2","1","2",22,0,0,0,0,0,0,-86545.0994401557,-4077.90723121498,1200,1153,357,501,429,196,"0"
"5831",5831,140000,"2","2","1",28,0,0,0,0,0,0,162845.4173313,26741.4356269776,7000,5820,3829,3753,3808,4744,"0"
"5832",5832,140000,"1","1","1",34,2,2,2,2,0,0,141821.646591671,-20507.2342931876,5000,3600,0,4000,4000,3603,"1"
"5833",5833,3e+05,"1","1","1",45,0,0,0,0,0,0,314008.841151418,11206.1433369086,6835,7542,7930,6534,6153,2815,"0"
"5834",5834,30000,"2","2","1",26,1,2,2,0,0,2,-41986.6895107875,-8246.57706222405,1500,1517,1000,2255,0,1988,"0"
"5835",5835,2e+05,"1","3","1",47,0,0,0,0,2,0,182054.530431981,94518.8493667764,10000,10000,6000,0,5000,3000,"0"
"5836",5836,270000,"2","2","2",26,0,-1,0,0,-1,-1,-144.815343702479,3042.81659632947,52425,27595,10343,18083,26279,17013,"1"
"5837",5837,90000,"2","2","3",36,0,0,0,0,0,0,32239.8081143295,55419.6553217527,3137,5094,1106,1001,1201,1074,"0"
"5838",5838,10000,"1","2","2",26,2,2,7,7,7,7,-104851.191196697,-2099.99666227358,0,0,0,0,0,0,"1"
"5839",5839,50000,"2","3","2",22,2,2,0,0,0,0,-62428.0484781979,-3990.75915148278,0,1573,804,675,738,1000,"0"
"5840",5840,80000,"2","1","2",25,-2,-2,-2,-2,-2,-2,-110282.655165432,-1528.02275402934,0,988,0,0,0,0,"0"
"5841",5841,110000,"2","2","2",26,0,0,0,0,0,0,64189.8994674153,-28578.1656542038,2510,4000,3000,7000,3100,1377,"0"
"5842",5842,370000,"1","1","2",30,0,-1,-1,0,0,0,136481.499926968,-148298.50592305,4000,192718,5000,5000,3000,2000,"0"
"5843",5843,50000,"1","2","2",23,-1,0,-1,-1,-1,-1,-107799.992428715,-905.792865672411,1200,1322,1500,540,540,780,"0"
"5844",5844,10000,"1","2","2",37,-1,-1,-1,0,-1,0,-108742.870740277,-1130.60580483546,1475,780,0,31250,0,0,"0"
"5845",5845,180000,"2","1","2",27,0,0,2,0,0,0,163476.131665573,-32379.2377781584,22500,121,10000,20000,25000,0,"0"
"5846",5846,60000,"2","2","1",59,4,4,5,4,3,2,30394.3600158528,-12044.3892027863,3601,2000,0,0,0,4000,"0"
"5847",5847,90000,"2","1","1",43,0,0,0,0,2,2,60330.1138918761,-40506.2095136341,5003,5000,20000,10,10104,87,"1"
"5848",5848,120000,"2","1","1",30,1,-2,-2,-2,-2,-1,-110654.22599969,-1678.73341060527,0,0,0,0,150,200,"0"
"5849",5849,110000,"1","1","2",30,0,0,0,0,0,0,85035.0503083486,50354.790200221,4404,2826,1880,1805,2182,2000,"0"
"5850",5850,280000,"2","3","1",61,0,0,0,0,0,0,261797.669804856,-29266.9972182715,7000,6000,5500,5800,5200,6000,"0"
"5851",5851,2e+05,"1","1","2",28,0,-1,2,2,-1,-1,-31393.3155204001,-76233.3280842605,22182,7,0,6177,180722,5000,"0"
"5852",5852,130000,"1","2","2",29,0,0,0,0,0,0,44301.4402712671,-17310.7812951513,2272,2230,2243,2500,3000,4000,"0"
"5853",5853,2e+05,"2","2","2",28,1,2,0,0,2,2,47587.6624254327,-23291.1450288871,0,5000,5000,0,6000,0,"1"
"5854",5854,50000,"2","2","2",26,0,0,0,0,0,0,-49636.0361920126,5733.14366196941,1603,1300,658,680,773,524,"1"
"5855",5855,30000,"1","3","1",53,0,0,-2,-2,-2,-2,-109992.841253845,-718.63133672671,0,0,0,0,0,0,"0"
"5856",5856,230000,"2","1","1",30,-1,-1,-1,-1,-1,-1,-67903.3534857893,3782.50932742732,28097,23352,13684,12883,11068,11436,"0"
"5857",5857,180000,"2","1","2",31,-1,-1,-1,-1,-1,-1,-97843.4128209824,-13046.1229788252,1020,0,860,13335,15248,17676,"0"
"5858",5858,220000,"1","1","1",40,0,0,0,0,0,0,169043.840587677,26797.6508618217,20000,8000,5000,7000,7000,5000,"0"
"5859",5859,50000,"1","1","2",46,0,0,-2,-2,-2,-2,-87701.3609212216,26854.9958116443,0,0,0,0,0,0,"0"
"5860",5860,20000,"1","1","2",27,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"0"
"5861",5861,250000,"2","2","2",40,-1,-1,-1,-1,0,0,-102346.501034051,-9672.42570853226,329,5000,5000,5000,4000,3000,"0"
"5862",5862,50000,"1","3","2",41,0,0,0,0,-1,-1,-31869.896730242,32250.6887214345,2194,2151,755,71,19837,792,"0"
"5863",5863,180000,"2","2","2",26,0,0,0,0,0,0,-90917.3146959571,318.972521098392,2000,2000,2000,3109,5000,5520,"0"
"5864",5864,320000,"1","2","2",44,-1,-1,-2,-2,-2,-2,-69157.7580778024,22909.2796681983,28791,13227,2621,9075,6564,12767,"0"
"5865",5865,10000,"2","3","1",41,-1,-1,2,0,-1,-1,-109103.467560827,-1484.05151163718,1473,0,0,390,780,0,"1"
"5866",5866,320000,"2","1","2",31,-2,-2,-2,-2,-2,-1,-100421.179984764,-1326.60763835355,5458,9579,3826,737,3865,300,"0"
"5867",5867,250000,"1","2","2",30,0,0,0,0,0,0,308278.089860918,-31283.5779833339,6523,7992,6475,6050,6197,6000,"0"
"5868",5868,30000,"1","2","2",24,1,2,2,3,2,0,-64371.2341872544,-373.786002214187,0,2403,0,0,2000,0,"0"
"5869",5869,260000,"1","2","2",31,-1,-1,-1,-1,-1,-1,-109911.746304607,-1669.85651112621,652,326,326,326,326,144,"0"
"5870",5870,130000,"2","2","1",37,0,0,0,0,0,0,171474.252013316,-21396.5399087699,6013,5312,3100,3123,6293,3273,"0"
"5871",5871,180000,"2","1","1",30,0,0,0,0,0,2,270883.633253567,-44301.0042777426,7500,8000,9000,14000,0,5500,"1"
"5872",5872,270000,"2","1","2",27,0,0,0,0,0,0,329982.701524932,16868.1594695406,9500,8929,7265,5400,5300,5100,"0"
"5873",5873,80000,"2","3","2",30,0,0,0,-1,0,0,-27376.0683079081,444.680365595508,2165,2774,30458,1063,1308,4317,"0"
"5874",5874,30000,"2","1","2",27,-1,0,0,0,0,-1,-104414.812396676,-6123.11990043255,1052,1000,500,1000,7093,1000,"0"
"5875",5875,1e+05,"1","3","1",35,2,2,0,0,2,2,122229.18408395,-14135.2259319216,0,3500,7000,0,7000,0,"1"
"5876",5876,340000,"2","2","2",33,0,0,0,0,0,0,661336.849898314,-66820.6062580946,10300,10302,10365,10750,11150,11271,"1"
"5877",5877,210000,"2","2","1",26,0,0,0,0,0,0,231911.089512194,91466.2835660503,9000,5500,3600,1000,135000,5314,"0"
"5878",5878,280000,"2","1","2",27,-2,-2,-2,-2,-2,-2,-107064.657953353,-4367.11826246901,0,0,8169,0,231133,3300,"0"
"5879",5879,710000,"1","2","2",33,-1,-1,-1,-1,-1,-1,-93495.8506462063,4040.15901502239,17330,944,7586,4739,3754,25259,"0"
"5880",5880,50000,"2","2","2",23,0,0,0,0,0,0,-25911.7210740656,4594.07000943433,1635,1423,1020,1050,1503,1016,"0"
"5881",5881,190000,"1","1","2",35,0,0,0,0,0,0,-54173.2558383446,-4735.41592591202,1807,2000,2010,1003,2007,3019,"0"
"5882",5882,4e+05,"2","1","2",32,0,0,0,0,0,0,25058.939181603,-26362.5658992,5000,3000,5000,5000,5000,5000,"0"
"5883",5883,110000,"2","3","1",53,-2,-2,-2,-2,-2,-2,-109725.940217577,-503.837213501316,745,0,0,0,0,0,"0"
"5884",5884,20000,"2","2","1",23,2,0,0,0,2,0,-71218.2799295013,-1072.9025825317,1674,1446,1100,0,379,1085,"1"
"5885",5885,20000,"2","1","2",25,2,2,0,0,0,0,-65689.14787438,-6276.14752700012,0,1718,900,2000,1800,0,"1"
"5886",5886,20000,"2","2","1",29,1,2,2,2,2,2,-80092.1012790619,-4624.2488087274,0,2000,0,1055,0,215,"0"
"5887",5887,20000,"1","2","2",23,1,2,2,2,2,0,-95038.4438460397,-5070.07516144878,2000,0,700,0,2000,2000,"0"
"5888",5888,230000,"2","1","2",43,0,0,0,0,0,0,-19195.5433065378,-4885.35766715121,5000,5000,3000,3459,4000,5000,"0"
"5889",5889,180000,"1","2","1",37,-1,-1,-1,-1,0,0,-77731.4184584391,11334.4867889946,34045,5217,13263,6000,1000,4085,"0"
"5890",5890,280000,"1","2","1",41,-1,-1,-1,-1,-1,-1,-97430.0886357336,-8989.50200363777,3110,3188,4189,10276,9898,1691,"0"
"5891",5891,510000,"2","1","2",36,0,0,0,0,0,0,409313.168111305,-15234.1301913733,9975,8200,7268,7000,7177,7200,"0"
"5892",5892,150000,"1","2","1",40,0,0,0,0,0,0,232300.479297052,-26837.0664500423,7000,7000,6000,7000,5021,9000,"0"
"5893",5893,20000,"1","3","2",26,2,0,0,0,0,0,-64322.9214110835,-6537.82196884578,1641,2400,632,800,1000,1500,"1"
"5894",5894,110000,"2","3","1",38,0,0,0,0,0,0,46088.5701405679,54013.6591790228,3530,3066,2033,2021,1024,1003,"0"
"5895",5895,230000,"2","1","2",34,-1,2,-1,-1,2,-1,-97997.8388066403,-17931.2521484222,0,1000,1000,0,33500,3000,"1"
"5896",5896,180000,"2","1","2",27,0,0,0,0,0,0,201245.533802903,-31800.7371791393,5000,6000,5000,5000,5000,5000,"0"
"5897",5897,230000,"2","3","2",36,0,0,0,0,0,0,-75939.5733023368,-6079.62809087287,1533,1200,2789,1242,1251,1272,"0"
"5898",5898,370000,"2","1","2",35,0,0,-2,-1,-1,0,21147.5414234415,-130110.146737972,0,0,2430,161450,6035,6439,"0"
"5899",5899,5e+05,"2","1","2",30,-2,-2,-1,-1,-2,-2,-106869.507622544,445.308606794522,5562,810,617,0,0,28572,"0"
"5900",5900,260000,"2","2","1",43,1,-2,-2,-1,0,-1,-110448.62110512,-2981.59319319378,0,0,2080,0,1398,0,"0"
"5901",5901,80000,"1","2","1",53,0,0,0,-2,-2,-2,-105166.389314029,4219.36452716633,1000,0,0,0,0,0,"1"
"5902",5902,140000,"2","2","2",27,1,2,2,3,2,2,194014.974572048,-34493.6769442854,9044,8200,1000,0,9874,0,"0"
"5903",5903,50000,"1","1","2",30,0,0,0,0,2,2,-37495.2446017777,-13178.5321683519,2000,1300,3000,0,25000,0,"0"
"5904",5904,50000,"2","2","1",45,0,0,0,2,2,2,-62677.8142472839,6282.34419965668,2000,2000,0,1500,0,1000,"0"
"5905",5905,80000,"1","1","2",32,-1,-1,-2,-2,-2,-2,-108892.231862272,642.776364619454,0,0,0,0,0,0,"0"
"5906",5906,150000,"2","2","2",28,0,0,0,0,0,0,95899.5990213852,-10250.9981837052,5000,5000,5000,5000,5000,5000,"1"
"5907",5907,50000,"2","2","1",46,0,0,0,0,0,0,-12463.9024524485,12670.5897417509,2438,2200,1187,1213,1073,1066,"0"
"5908",5908,80000,"1","2","3",39,2,0,0,0,0,0,-8505.14072682713,29454.3223915214,2000,1500,1200,1300,1200,1200,"0"
"5909",5909,140000,"2","1","1",40,0,0,0,0,0,0,41136.3071987073,-7179.75724852949,3100,3888,2800,2800,3800,3000,"0"
"5910",5910,140000,"2","1","2",30,0,0,0,0,0,0,142043.670640255,-25376.584669819,5000,5500,5000,4000,4500,4500,"0"
"5911",5911,50000,"2","2","2",24,-1,-1,-1,-1,0,-1,-108234.720357086,-1936.77503985448,306,995,1055,0,2110,0,"0"
"5912",5912,30000,"2","2","2",24,0,0,2,0,0,0,-44265.3372682584,-9707.00618356952,3551,0,1902,1022,1200,1200,"0"
"5913",5913,230000,"1","2","2",32,0,0,0,0,0,0,158328.803645889,67972.3371923476,7468,3000,2723,2810,2793,2860,"1"
"5914",5914,150000,"2","2","2",26,0,0,0,0,0,0,130235.850752625,-29294.6630080333,5000,4500,4500,6000,5000,5000,"0"
"5915",5915,2e+05,"2","2","1",53,-1,-1,-1,-1,-2,-1,-84685.54904826,-21595.2822565585,0,16556,0,0,47140,0,"0"
"5916",5916,110000,"2","1","1",41,2,2,7,7,7,7,-110341.185889463,-1633.35474323715,0,0,0,0,0,0,"0"
"5917",5917,150000,"2","2","1",44,0,0,0,0,0,0,-74238.1569823902,2641.71009688218,2019,2020,2000,2000,2000,1000,"0"
"5918",5918,2e+05,"2","3","1",46,-1,-1,-1,-1,-2,-2,-106623.266311297,1442.91924095741,5590,2500,0,0,0,0,"1"
"5919",5919,180000,"2","3","2",33,1,-1,2,-1,-1,-2,-110302.938679803,-1664.38427240621,199,0,580,0,0,0,"0"
"5920",5920,90000,"2","1","2",29,-1,-1,-1,-1,0,0,-103248.938327742,2519.98770270601,6198,200,3199,0,0,0,"0"
"5921",5921,2e+05,"2","1","2",30,-1,-1,-1,-1,-1,-1,-109978.290676079,-1781.19309592618,271,588,111,305,432,0,"1"
"5922",5922,230000,"2","2","1",45,-1,-1,-1,-1,0,0,-109781.775670381,-1447.12252355194,107,1741,214,0,0,0,"0"
"5923",5923,80000,"1","1","2",29,-1,0,0,0,0,0,-73987.5124421869,774.511816711938,3015,2008,1009,2005,507,2607,"0"
"5924",5924,230000,"2","1","2",33,-1,-1,-2,-2,-2,-2,-107895.014406223,1876.29257389121,0,0,0,0,0,0,"0"
"5925",5925,340000,"2","2","2",31,4,3,2,-1,-1,-1,860945.73308809,264411.83044631,0,0,1000,4320,287982,8007,"1"
"5926",5926,290000,"2","2","1",53,-1,-1,-1,-1,-1,-1,-105773.139452538,-5045.34336167935,199,1440,1017,3798,4898,5034,"0"
"5927",5927,60000,"2","3","1",41,0,0,0,0,0,0,24528.1183668117,-12200.3745717373,2627,2700,2500,2300,3000,2500,"0"
"5928",5928,320000,"2","1","2",29,0,0,-2,-1,-1,0,-93250.6696109198,-10791.6010299125,0,0,364,16177,800,650,"1"
"5929",5929,2e+05,"2","2","2",25,-2,-2,-1,-1,0,-1,-71526.5410266541,-6449.71602067858,0,10145,24091,492,7354,9694,"0"
"5930",5930,50000,"2","3","1",54,0,0,0,0,0,0,-74805.9809891535,-453.523561870159,1588,1483,611,458,403,351,"0"
"5931",5931,50000,"1","3","2",24,4,3,2,2,2,0,-44942.9558286477,-7254.43108499413,0,1200,968,0,998,1479,"1"
"5932",5932,230000,"2","2","1",43,0,0,0,0,0,0,107196.226100409,-28578.7020776067,4293,4162,5000,5000,5000,5000,"0"
"5933",5933,130000,"2","1","2",29,0,0,3,3,2,0,172425.433742314,-29542.2360837045,15107,5000,0,0,4200,5000,"0"
"5934",5934,80000,"2","3","1",39,-1,-1,-1,-1,-1,-1,-103836.869215262,-3810.11415980158,2012,3550,7529,0,3228,0,"0"
"5935",5935,120000,"2","1","2",31,0,0,0,0,0,2,64951.8135561393,6577.58834738176,4445,4020,3000,5700,0,2500,"0"
"5936",5936,2e+05,"2","2","1",34,0,0,0,-1,-1,-2,-103418.378458351,2643.3483729219,1125,1000,2141,0,0,0,"0"
"5937",5937,3e+05,"1","3","2",34,-1,-1,-1,-1,-1,-1,-97043.4316580293,-1188.96221830497,3767,10436,9856,4198,0,0,"0"
"5938",5938,2e+05,"2","2","1",36,-1,-1,-1,-1,-1,-1,-106722.588908354,-679.619285708424,4107,1099,1099,1099,1099,1099,"0"
"5939",5939,80000,"2","2","1",46,0,0,0,0,0,0,-19064.3612760414,-14540.7902520925,2000,2000,1500,2000,2000,2000,"0"
"5940",5940,80000,"2","3","2",32,1,-1,-1,-1,0,0,-82405.0806855574,11263.4438942183,42010,11047,9300,0,0,4032,"0"
"5941",5941,60000,"2","1","2",25,0,0,0,0,0,0,21407.6954569836,-16900.8957021751,1935,2000,2000,2000,6000,0,"0"
"5942",5942,30000,"2","2","1",30,0,0,0,2,0,0,-43599.0870993364,-10911.4714062746,1500,3000,0,1001,2500,1200,"0"
"5943",5943,3e+05,"2","2","1",42,-1,-1,-1,-1,-1,-1,-80539.6218942378,14084.7122686811,319,8157,21228,326,1518,47374,"0"
"5944",5944,1e+05,"2","1","1",38,0,0,0,0,0,0,34061.7715205268,4599.91294511492,5000,2436,3000,3000,2000,3000,"0"
"5945",5945,290000,"2","1","2",31,0,0,0,0,0,-1,-68011.0053106454,22021.9211059125,1380,1212,284,5000,162,380,"0"
"5946",5946,270000,"1","0","2",39,1,-1,-1,-1,-1,-2,-68913.0800084269,2641.36958747506,10193,70213,19008,399,0,0,"0"
"5947",5947,70000,"2","2","2",24,0,-1,0,0,0,-1,-62614.8748964464,-29947.5817867437,1954,28000,1250,1496,29251,1000,"1"
"5948",5948,90000,"2","2","1",24,-2,-2,-2,-2,-2,-2,72457.3335304553,27647.6718413952,5000,3069,2028,2110,2142,39245,"0"
"5949",5949,170000,"2","1","2",26,0,0,0,0,0,0,117337.162822193,3833.97678067932,3600,3111,3000,3100,3101,3306,"0"
"5950",5950,80000,"2","2","1",36,0,0,0,0,0,0,14257.2575584771,14861.8855900054,2500,2061,1413,1460,1751,1958,"1"
"5951",5951,1e+05,"2","2","1",41,0,0,0,0,0,0,103212.253031768,3000.06377157032,4825,4600,3000,2940,3000,3000,"0"
"5952",5952,240000,"1","1","1",47,-2,-2,-2,-2,-2,-2,-108142.080849553,1570.68173568744,0,0,0,0,0,0,"0"
"5953",5953,290000,"2","1","1",41,-1,-1,-1,-1,-2,-1,-104506.356352425,3557.75747645118,0,970,0,0,2184,1140,"0"
"5954",5954,120000,"2","1","2",27,1,-2,-2,-2,-2,-2,-110707.185535647,-1602.24528196806,0,0,0,0,0,0,"1"
"5955",5955,2e+05,"1","2","2",26,0,0,0,0,0,0,155538.930157192,-33810.8699223415,5500,4000,4000,5242,5000,4400,"0"
"5956",5956,20000,"1","2","2",22,0,0,0,0,0,0,-91509.0948855604,6009.92130780033,2200,2000,2200,1200,0,0,"0"
"5957",5957,5e+05,"1","1","1",38,-1,-1,-1,-1,-1,-1,-55836.7110771047,43933.7154320324,27486,7860,3047,8831,4734,11484,"0"
"5958",5958,1e+05,"2","2","2",25,0,0,0,0,0,0,102021.551148536,2866.72751491618,3600,3000,2700,2800,3000,2800,"0"
"5959",5959,350000,"1","1","1",55,-1,-1,-1,-1,-1,-1,-98506.8998280354,-3031.88482509932,6326,1485,788,15015,666,0,"0"
"5960",5960,50000,"2","2","2",24,1,2,0,0,0,0,-54021.9989310086,4387.08274521901,0,1636,700,1500,1000,500,"0"
"5961",5961,340000,"2","2","1",52,0,0,0,0,0,0,511117.272069693,82579.938609654,12100,10000,7000,7000,7000,8000,"0"
"5962",5962,180000,"2","2","1",29,0,0,0,0,0,0,-46911.6862835968,-6662.55395374589,1800,1500,1056,950,1000,1050,"0"
"5963",5963,3e+05,"2","1","1",54,-1,-1,-1,-1,-1,-1,-104542.135060888,-5316.17012057129,0,4208,2539,2590,5440,5646,"0"
"5964",5964,220000,"2","1","1",32,1,2,0,0,2,2,-64200.2593916423,-9826.93975296014,0,2000,2500,0,2000,0,"0"
"5965",5965,80000,"1","1","2",26,0,0,0,0,0,0,-8241.30609567703,17254.6530675275,2600,4000,3000,3500,3500,2300,"0"
"5966",5966,50000,"2","2","1",32,0,0,0,0,0,0,-38400.1341556936,20555.5731451903,1500,1239,612,607,2593,584,"0"
"5967",5967,1e+05,"1","2","2",26,0,0,0,0,0,0,22928.1016777567,-4097.31181643573,4000,3000,2000,2000,2200,1700,"0"
"5968",5968,2e+05,"1","1","2",27,0,0,-1,-1,-1,-1,4406.87343301464,10940.3562865601,30229,22946,30684,54589,37208,55031,"0"
"5969",5969,480000,"2","1","1",45,-1,0,-1,-1,-1,-1,-92202.6998911433,5753.84490256886,1008,650,1597,3750,9429,1000,"0"
"5970",5970,170000,"2","2","1",34,0,0,0,0,0,0,-39744.4368816488,6748.72653113065,1402,1789,652,798,1081,173,"0"
"5971",5971,20000,"2","1","2",25,-1,0,0,0,0,0,-79752.2575817024,5028.34771479075,1372,1500,1000,2000,2000,0,"1"
"5972",5972,80000,"1","2","1",28,0,0,0,0,0,0,-71360.5691094448,22893.184352637,1324,4122,139,1000,1000,1000,"1"
"5973",5973,80000,"1","1","2",26,0,0,0,0,0,0,43455.6404826842,19614.9578615983,3515,2627,1697,2000,1700,3000,"1"
"5974",5974,3e+05,"1","2","1",31,1,2,0,0,0,0,192894.341973382,210852.831517377,10236,7063,1005,1045,1004,1005,"0"
"5975",5975,150000,"1","1","2",29,-1,-1,0,0,0,0,-91380.4712838984,-1017.60527280238,12170,8200,0,8160,0,0,"0"
"5976",5976,50000,"2","2","2",24,0,-1,-1,0,0,-2,-72481.0892114284,5331.83861188263,10755,36671,583,0,0,0,"0"
"5977",5977,50000,"2","2","1",26,-1,-1,-1,-1,-1,-2,-107640.315957143,-1498.90041328178,782,0,4699,0,0,0,"0"
"5978",5978,1e+05,"2","3","2",28,2,0,0,0,0,0,76423.5898677232,24250.8664906016,3796,3041,2500,2600,2171,2600,"0"
